id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
366047,6.3,6.3,5,6.2,6.9,None,None,None,None,7.7,外观漂亮、运行流畅、屏幕效果好、成像效果好、性价比高、性价比高、性能好、电池容量小、续航一般、信号差、外观不是很满意、价格高、音质一般,http://detail.zol.com.cn/367/366047/review.shtml
366053,6.9,6.9,4.8,7.3,6.5,None,None,None,None,8.2,运行流畅、外观漂亮、性价比高、屏幕效果好、性价比高、手感舒适、机身轻薄、续航一般、电池容量小、屏幕质量一般、信号差、系统不足、成像效果差,http://detail.zol.com.cn/367/366053/review.shtml
366072,6.9,6.9,4.8,7.3,6.5,None,None,None,None,8.2,运行流畅、外观漂亮、性价比高、屏幕效果好、性价比高、手感舒适、机身轻薄、续航一般、电池容量小、屏幕质量一般、系统不足、信号差、界面难看,http://detail.zol.com.cn/367/366072/review.shtml
372113,5.4,6.5,7,6.7,7.1,None,None,None,None,8.2,屏幕大、外观漂亮、电池容量大、续航出色、价格便宜、系统流畅、硬件配置强悍、价格高、续航一般、性价比差、外观不是很满意、系统不足、机身内存小,http://detail.zol.com.cn/373/372113/review.shtml
400712,6.5,8.5,6.1,8.4,8.3,None,None,None,None,7.2,外观漂亮、性能好、屏幕效果好、音色音质好、系统强悍、价格便宜、硬件配置强悍、价格高、续航一般、电池容量小、系统不足、信号差、性价比不高,http://detail.zol.com.cn/401/400712/review.shtml
1142418,7.4,5.4,8.9,7.7,7.6,None,None,None,None,8.0,续航出色、屏幕大、外观漂亮、性价比高、屏幕效果好、手感舒适、处理器不错、电池容量小、系统不足、续航一般、音质一般、信号差、网络体验差,http://detail.zol.com.cn/1143/1142418/review.shtml
1209011,2.9,3.2,6.8,3.9,3.9,None,None,None,None,5.4,电池容量大、屏幕大,http://detail.zol.com.cn/1210/1209011/review.shtml
1148237,7.4,8.0,7.9,8.0,8.4,None,None,None,None,8.0,外观漂亮、手感舒适、运行流畅、成像效果好、性能好、屏幕大、屏幕效果好、续航一般、系统不足、价格高、信号差、电池容量小、外观不是很满意,http://detail.zol.com.cn/1149/1148237/review.shtml
1116453,5.8,2.0,6.4,7.3,7.6,None,None,None,None,6.8,外观漂亮、屏幕效果好、运行流畅、性价比高、分辨率高、手感舒适、音色音质好、信号差、续航一般、系统不足、外观不是很满意、运行速度慢、做工用料稍差,http://detail.zol.com.cn/1117/1116453/review.shtml
1148562,7.1,3.0,8.7,6.7,6.6,None,None,None,None,6.7,电池容量大、续航出色、屏幕大、机身内存大、信号差、运行速度慢、续航一般、外观不是很满意、信号不强,http://detail.zol.com.cn/1149/1148562/review.shtml
1181534,6.4,4.4,6.4,6.7,6.8,None,None,None,None,8.3,外观漂亮、运行流畅、手感舒适、机身内存大、性能好、处理器不错、性价比高、价格高、信号差、系统不足、电池容量小、手感一般、续航一般,http://detail.zol.com.cn/1182/1181534/review.shtml
1212052,5.3,4.8,4.9,5.4,3.8,None,None,None,None,6.0,外观漂亮、游戏运行流畅、电池容量大、运行流畅、性价比高、性能好、手感舒适、界面难看、信号差、相机像素低、续航一般、外观不是很满意,http://detail.zol.com.cn/1213/1212052/review.shtml
