id,cpu,上市日期,主屏尺寸,主屏分辨率,后置摄像头,前置摄像头,电池容量,电池类型,核心数,内存,param_url,img_url
1227488,None,2018年,5.8英寸,None,None,None,None,None,None,None,http://detail.zol.com.cn/1228/1227488/param.shtml,https://2c.zol-img.com.cn/product/192_320x240/740/cemHbHQurmv7.jpg
1169107,高通 骁龙835（MSM8998）,2017年,5.5英寸可单手打字更多5.5英寸手机>,2560x1600像素,暂无数据,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/1170/1169107/param.shtml,https://2d.zol-img.com.cn/product/184_320x240/977/ce1mqa8D1VawA.jpg
61743,None,None,暂无数据,暂无数据,30万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/62/61743/param.shtml,https://2a.zol-img.com.cn/product/0_320x240/602/ceOdAqwWbByJk.jpg
61749,None,None,暂无数据,128×160像素,120万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/62/61749/param.shtml,https://2a.zol-img.com.cn/product/0_320x240/608/cel6whxh278E.jpg
61820,None,2005年05月,暂无数据,240×320像素,11万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/62/61820/param.shtml,https://2f.zol-img.com.cn/product/3_320x240/133/ceSp9yiDhq8P2.jpg
31827,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/32/31827/param.shtml,https://icon.zol-img.com.cn/detail/no_pic/no_320x240.gif
31828,None,None,暂无数据,120×160像素,暂无数据,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/32/31828/param.shtml,https://2b.zol-img.com.cn/product/0_320x240/263/ce6vYIVFKlhg.jpg
31829,None,None,暂无数据,128×160像素,31万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/32/31829/param.shtml,https://2c.zol-img.com.cn/product/0_320x240/668/cet59e2G9CyJk.jpg
1171883,高通 骁龙430（MSM8937）,2017年10月23日,5.2英寸可单手打字更多5.2英寸手机>,1920x1080像素,1600万像素高清级像素高清像素手机>,1600万像素高清级像素高像素自拍手机>,3000mAh小电池大电池手机>,None,八核,4GB,http://detail.zol.com.cn/1172/1171883/param.shtml,https://2f.zol-img.com.cn/product/186_320x240/291/ceiFwedk41GA.jpg
1171887,高通 骁龙625（MSM8953）,2017年,5.5英寸可单手打字更多5.5英寸手机>,1920x1080像素,1300万像素高清级像素高清像素手机>,800万像素普通级像素高像素自拍手机>,3000mAh小电池大电池手机>,None,None,3GB/4GB,http://detail.zol.com.cn/1172/1171887/param.shtml,https://2c.zol-img.com.cn/product/183_320x240/566/cequfBjAR1MmU.jpg
1142704,高通 骁龙617,2016年04月,5.5英寸可单手打字更多5.5英寸手机>,1920x1080像素,1600万像素高清级像素高清像素手机>,500万像素普通级像素高像素自拍手机>,3000mAh小电池大电池手机>,None,None,3GB,http://detail.zol.com.cn/1143/1142704/param.shtml,https://2f.zol-img.com.cn/product/172_320x240/443/cetHN0KIOj3ag.jpg
1263334,高通 骁龙675,2019年5月,6.4英寸需双手打字更多6.4英寸手机>,2340x1080像素,4800万像素高清级像素高清像素手机>,2500万像素高清级像素高像素自拍手机>,3600mAh大电池大电池手机>,None,八核,4GB,http://detail.zol.com.cn/1264/1263334/param.shtml,https://2b.zol-img.com.cn/product/198_320x240/17/ceBcLKCLVAp.jpg
213817,None,2009年09月,2.2英寸可单手打字更多2.2英寸手机>,176×220像素,200万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/214/213817/param.shtml,https://2b.zol-img.com.cn/product/36_320x240/611/cebRDvkO1s4e6.jpg
182881,Marvell PXA270,2009年,3.5英寸可单手打字更多3.5英寸手机>,240×320像素,200万像素普通级像素高清像素手机>,暂无数据,2400mAh小电池大电池手机>,None,None,暂无数据,http://detail.zol.com.cn/183/182881/param.shtml,https://2b.zol-img.com.cn/product/28_320x240/291/cexbDoHpHHrp.jpg
302907,高通 骁龙Snapdragon MSM7227A,2011年12月,4英寸可单手打字更多4英寸手机>,854x480像素,800万像素普通级像素高清像素手机>,30万像素普通级像素高像素自拍手机>,1390mAh小电池大电池手机>,None,单核,512MB,http://detail.zol.com.cn/303/302907/param.shtml,https://2c.zol-img.com.cn/product/76_320x240/976/cew8Cp1Mdad6c.jpg
153255,None,None,暂无数据,暂无数据,500万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/154/153255/param.shtml,https://icon.zol-img.com.cn/detail/no_pic/no_320x240.gif
332890,高通 骁龙S4 Plus（MSM8960）,2013年01月,4.7英寸可单手打字更多4.7英寸手机>,1280x720像素,800万像素普通级像素高清像素手机>,130万像素普通级像素高像素自拍手机>,3300mAh大电池大电池手机>,None,双核,1GB,http://detail.zol.com.cn/333/332890/param.shtml,https://2c.zol-img.com.cn/product/96_320x240/598/ceW8ROJUuTZBA.jpg
93016,None,2006年12月,暂无数据,176×220像素,130万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/94/93016/param.shtml,https://2e.zol-img.com.cn/product/46_320x240/502/ceWCQaw10fQfQ.jpg
